Country,Region,City,Location,URL,Info
Spain,Churra,Churra, Nueva Condomina,/es/retail/nuevacondomina/,"
Churra, Nueva Condomina
Centro Comercial Nueva Condomina
Autovia A-7, km 760
30110 - Churra (Murcia)
968 38 78 00
"
Spain,Leganes,Leganes, Parquesur,/es/retail/parquesur/,"
Leganes, Parquesur
Centro Comercial Parquesur
Avenida Gran Bretana s/n
28916 - Leganes (Madrid)
916 44 51 00
"
Spain,Madrid,Madrid, Puerta del Sol,/es/retail/puertadelsol/,"
Madrid, Puerta del Sol
Plaza de la Puerta del Sol, 1

28013 - Madrid (Madrid)
917 69 91 00
"
Spain,Majadahonda,Majadahonda, Gran Plaza 2,/es/retail/granplaza2/,"
Majadahonda, Gran Plaza 2
Centro Comercial Gran Plaza 2
Calle de los Quimicos, 1
28222 - Majadahonda (Madrid)
916 34 97 00
"
Spain,Marbella,Marbella, La Canada,/es/retail/lacanada/,"
Marbella, La Canada
Parque Comercial La Canada
Autovia del Mediterraneo s/n Salida Ojen
29600 - Marbella (Malaga)
952 76 08 00
"
Spain,Valencia,Valencia, Calle Colon,/es/retail/callecolon/,"
Valencia, Calle Colon
Calle Colon 25

46004 - Valencia (Valencia)
963 50 63 00
"
Spain,Zaragoza,Zaragoza, Puerto Venecia,/es/retail/puertovenecia/,"
Zaragoza, Puerto Venecia
C. C. Puerto Venecia, Galeria de Moda
Avda. Puerto Venecia, s/n
50021 - Zaragoza (Zaragoza)
976 18 89 00
"
Netherlands,Amsterdam,Amsterdam,"Hirschgebouw, Leidseplein 25",/nl/retail/amsterdam/,"
Amsterdam
Hirschgebouw, Leidseplein 25
1017 PS Amsterdam
020 530 2200
"
Netherlands,Den Haag,Den Haag,Passage 39,/nl/retail/denhaag/,"
Den Haag
Passage 39
2511 AB Den Haag
070 701 0300
"
Netherlands,Haarlem,Haarlem,Grote Houtstraat 99,/nl/retail/haarlem/,"
Haarlem
Grote Houtstraat 99
2011 SH Haarlem
023 799 3800
"
United States,Alabama,Birmingham, The Summit,/retail/thesummit/,"Birmingham, The Summit"
United States,Alabama,Huntsville, Bridge Street,/retail/bridgestreet/,"Huntsville, Bridge Street"
United States,Alaska,Anchorage, Anchorage 5th Avenue Mall,/retail/anchorage5thavenuemall/,"Anchorage, Anchorage 5th Avenue Mall"
United States,Arizona,Chandler, Chandler Fashion Center,/retail/chandlerfashioncenter/,"Chandler, Chandler Fashion Center"
United States,Arizona,Gilbert, SanTan Village,/retail/santanvillage/,"Gilbert, SanTan Village"
United States,Arizona,Glendale, Arrowhead,/retail/arrowhead/,"Glendale, Arrowhead"
United States,Arizona,Phoenix, Biltmore,/retail/biltmore/,"Phoenix, Biltmore"
United States,Arizona,Scottsdale, Scottsdale Quarter,/retail/scottsdalequarter/,"Scottsdale, Scottsdale Quarter"
United States,Arizona,Tucson, La Encantada,/retail/laencantada/,"Tucson, La Encantada"
United States,Arkansas,Little Rock, The Promenade at Chenal,/retail/thepromenadeatchenal/,"Little Rock, The Promenade at Chenal"
United States,California,Bakersfield, Valley Plaza,/retail/valleyplaza/,"Bakersfield, Valley Plaza"
United States,California,Berkeley, 4th Street,/retail/4thstreet/,"Berkeley, 4th Street"
United States,California,Brea, Brea Mall,/retail/breamall/,"Brea, Brea Mall"
United States,California,Burlingame, Burlingame,/retail/burlingame/,"Burlingame, Burlingame"
United States,California,Canoga Park, Topanga,/retail/topanga/,"Canoga Park, Topanga"
United States,California,Carlsbad, Carlsbad,/retail/carlsbad/,"Carlsbad, Carlsbad"
United States,California,Cerritos, Los Cerritos,/retail/loscerritos/,"Cerritos, Los Cerritos"
United States,California,Chula Vista, Otay Ranch,/retail/otayranch/,"Chula Vista, Otay Ranch"
United States,California,Corte Madera, Corte Madera,/retail/cortemadera/,"Corte Madera, Corte Madera"
United States,California,Costa Mesa, South Coast Plaza,/retail/southcoastplaza/,"Costa Mesa, South Coast Plaza"
United States,California,Cupertino, Apple Park Visitor Center,/retail/appleparkvisitorcenter/,"Cupertino, Apple Park Visitor Center"
United States,California,Cupertino, Infinite Loop,/retail/infiniteloop/,"Cupertino, Infinite Loop"
United States,California,Emeryville, Bay Street,/retail/baystreet/,"Emeryville, Bay Street"
United States,California,Escondido, North County,/retail/northcounty/,"Escondido, North County"
United States,California,Fresno, Fashion Fair,/retail/fashionfair/,"Fresno, Fashion Fair"
United States,California,Glendale, Glendale Galleria,/retail/glendalegalleria/,"Glendale, Glendale Galleria"
United States,California,Glendale, The Americana at Brand,/retail/theamericanaatbrand/,"Glendale, The Americana at Brand"
United States,California,Irvine, Irvine Spectrum Center,/retail/irvinespectrumcenter/,"Irvine, Irvine Spectrum Center"
United States,California,Los Angeles, Beverly Center,/retail/beverlycenter/,"Los Angeles, Beverly Center"
United States,California,Los Angeles, Century City,/retail/centurycity/,"Los Angeles, Century City"
United States,California,Los Angeles, The Grove,/retail/thegrove/,"Los Angeles, The Grove"
United States,California,Los Gatos, Los Gatos,/retail/losgatos/,"Los Gatos, Los Gatos"
United States,California,Manhattan Beach, Manhattan Village,/retail/manhattanvillage/,"Manhattan Beach, Manhattan Village"
United States,California,Mission Viejo, Mission Viejo,/retail/missionviejo/,"Mission Viejo, Mission Viejo"
United States,California,Modesto, Vintage Faire,/retail/vintagefaire/,"Modesto, Vintage Faire"
United States,California,Monterey, Del Monte,/retail/delmonte/,"Monterey, Del Monte"
United States,California,Newport Beach, Fashion Island,/retail/fashionisland/,"Newport Beach, Fashion Island"
United States,California,Northridge, Northridge,/retail/northridge/,"Northridge, Northridge"
United States,California,Palm Desert, El Paseo Village,/retail/elpaseovillage/,"Palm Desert, El Paseo Village"
United States,California,Palo Alto, Palo Alto,/retail/paloalto/,"Palo Alto, Palo Alto"
United States,California,Palo Alto, Stanford,/retail/stanford/,"Palo Alto, Stanford"
United States,California,Pasadena, Pasadena,/retail/pasadena/,"Pasadena, Pasadena"
United States,California,Pleasanton, Stoneridge Mall,/retail/stoneridgemall/,"Pleasanton, Stoneridge Mall"
United States,California,Rancho Cucamonga, Victoria Gardens,/retail/victoriagardens/,"Rancho Cucamonga, Victoria Gardens"
United States,California,Roseville, Roseville,/retail/roseville/,"Roseville, Roseville"
United States,California,Sacramento, Arden Fair,/retail/ardenfair/,"Sacramento, Arden Fair"
United States,California,San Diego, Fashion Valley,/retail/fashionvalley/,"San Diego, Fashion Valley"
United States,California,San Diego, UTC,/retail/utc/,"San Diego, UTC"
United States,California,San Francisco, Chestnut Street,/retail/chestnutstreet/,"San Francisco, Chestnut Street"
United States,California,San Francisco, Stonestown,/retail/stonestown/,"San Francisco, Stonestown"
United States,California,San Francisco, Union Square,/retail/unionsquare/,"San Francisco, Union Square"
United States,California,San Jose, Oakridge,/retail/oakridge/,"San Jose, Oakridge"
United States,California,San Luis Obispo, Higuera Street,/retail/higuerastreet/,"San Luis Obispo, Higuera Street"
United States,California,San Mateo, Hillsdale,/retail/hillsdale/,"San Mateo, Hillsdale"
United States,California,Santa Barbara, State Street,/retail/statestreet/,"Santa Barbara, State Street"
United States,California,Santa Clara, Valley Fair,/retail/valleyfair/,"Santa Clara, Valley Fair"
United States,California,Santa Monica, Third Street Promenade,/retail/thirdstreetpromenade/,"Santa Monica, Third Street Promenade"
United States,California,Santa Rosa, Santa Rosa Plaza,/retail/santarosaplaza/,"Santa Rosa, Santa Rosa Plaza"
United States,California,Sherman Oaks, Sherman Oaks,/retail/shermanoaks/,"Sherman Oaks, Sherman Oaks"
United States,California,Temecula, Promenade Temecula,/retail/promenadetemecula/,"Temecula, Promenade Temecula"
United States,California,Thousand Oaks, The Oaks,/retail/theoaks/,"Thousand Oaks, The Oaks"
United States,California,Valencia, Valencia Town Center,/retail/valenciatowncenter/,"Valencia, Valencia Town Center"
United States,California,Walnut Creek, Walnut Creek,/retail/walnutcreek/,"Walnut Creek, Walnut Creek"
United States,Colorado,Boulder, Twenty Ninth Street,/retail/twentyninthstreet/,"Boulder, Twenty Ninth Street"
United States,Colorado,Broomfield, FlatIron Crossing,/retail/flatironcrossing/,"Broomfield, FlatIron Crossing"
United States,Colorado,Colorado Springs, The Promenade Shops at Briargate,/retail/thepromenadeshopsatbriargate/,"Colorado Springs, The Promenade Shops at Briargate"
United States,Colorado,Denver, Cherry Creek,/retail/cherrycreek/,"Denver, Cherry Creek"
United States,Colorado,Littleton, Aspen Grove,/retail/aspengrove/,"Littleton, Aspen Grove"
United States,Colorado,Lone Tree, Park Meadows,/retail/parkmeadows/,"Lone Tree, Park Meadows"
United States,Connecticut,Danbury, Danbury Fair Mall,/retail/danburyfairmall/,"Danbury, Danbury Fair Mall"
United States,Connecticut,Farmington, Westfarms,/retail/westfarms/,"Farmington, Westfarms"
United States,Connecticut,Greenwich, Greenwich Avenue,/retail/greenwichavenue/,"Greenwich, Greenwich Avenue"
United States,Connecticut,New Haven, New Haven,/retail/newhaven/,"New Haven, New Haven"
United States,Connecticut,South Windsor, Evergreen Walk,/retail/evergreenwalk/,"South Windsor, Evergreen Walk"
United States,Connecticut,Stamford, Stamford,/retail/stamford/,"Stamford, Stamford"
United States,Connecticut,Trumbull, Trumbull,/retail/trumbull/,"Trumbull, Trumbull"
United States,Delaware,Newark, Christiana Mall,/retail/christianamall/,"Newark, Christiana Mall"
United States,District of Columbia,Washington, Georgetown,/retail/georgetown/,"Washington, Georgetown"
United States,Florida,Altamonte Springs, Altamonte,/retail/altamonte/,"Altamonte Springs, Altamonte"
United States,Florida,Aventura, Aventura,/retail/aventura/,"Aventura, Aventura"
United States,Florida,Boca Raton, Boca Raton,/retail/bocaraton/,"Boca Raton, Boca Raton"
United States,Florida,Brandon, Brandon,/retail/brandon/,"Brandon, Brandon"
United States,Florida,Estero, Coconut Point,/retail/coconutpoint/,"Estero, Coconut Point"
United States,Florida,Fort Lauderdale, The Galleria,/retail/thegalleria/,"Fort Lauderdale, The Galleria"
United States,Florida,Jacksonville, St. Johns Town Center,/retail/stjohnstowncenter/,"Jacksonville, St. Johns Town Center"
United States,Florida,Miami Beach, Lincoln Road,/retail/lincolnroad/,"Miami Beach, Lincoln Road"
United States,Florida,Miami, Brickell City Centre,/retail/brickellcitycentre/,"Miami, Brickell City Centre"
United States,Florida,Miami, Dadeland,/retail/dadeland/,"Miami, Dadeland"
United States,Florida,Miami, The Falls,/retail/thefalls/,"Miami, The Falls"
United States,Florida,Naples, Waterside Shops,/retail/watersideshops/,"Naples, Waterside Shops"
United States,Florida,Orlando, Florida Mall,/retail/floridamall/,"Orlando, Florida Mall"
United States,Florida,Orlando, Millenia,/retail/millenia/,"Orlando, Millenia"
United States,Florida,Palm Beach Gardens, The Gardens Mall,/retail/thegardensmall/,"Palm Beach Gardens, The Gardens Mall"
United States,Florida,Sarasota, University Town Center,/retail/universitytowncenter/,"Sarasota, University Town Center"
United States,Florida,Tampa, International Plaza,/retail/internationalplaza/,"Tampa, International Plaza"
United States,Florida,Wellington, Wellington Green,/retail/wellingtongreen/,"Wellington, Wellington Green"
United States,Georgia,Alpharetta, Avalon,/retail/avalon/,"Alpharetta, Avalon"
United States,Georgia,Atlanta, Cumberland Mall,/retail/cumberlandmall/,"Atlanta, Cumberland Mall"
United States,Georgia,Atlanta, Lenox Square,/retail/lenoxsquare/,"Atlanta, Lenox Square"
United States,Georgia,Atlanta, Perimeter,/retail/perimeter/,"Atlanta, Perimeter"
United States,Georgia,Augusta, Augusta,/retail/augusta/,"Augusta, Augusta"
United States,Georgia,Buford, Mall of Georgia,/retail/mallofgeorgia/,"Buford, Mall of Georgia"
United States,Hawaii,Honolulu, Ala Moana,/retail/alamoana/,"Honolulu, Ala Moana"
United States,Hawaii,Honolulu, Kahala,/retail/kahala/,"Honolulu, Kahala"
United States,Hawaii,Honolulu, Royal Hawaiian,/retail/royalhawaiian/,"Honolulu, Royal Hawaiian"
United States,Idaho,Boise, Boise Towne Square,/retail/boisetownesquare/,"Boise, Boise Towne Square"
United States,Illinois,Chicago, Lincoln Park,/retail/lincolnpark/,"Chicago, Lincoln Park"
United States,Illinois,Chicago, Michigan Avenue,/retail/michiganavenue/,"Chicago, Michigan Avenue"
United States,Illinois,Deer Park, Deer Park,/retail/deerpark/,"Deer Park, Deer Park"
United States,Illinois,Naperville, Main Place,/retail/mainplace/,"Naperville, Main Place"
United States,Illinois,Northbrook, Northbrook,/retail/northbrook/,"Northbrook, Northbrook"
United States,Illinois,Oak Brook, Oakbrook,/retail/oakbrook/,"Oak Brook, Oakbrook"
United States,Illinois,Orland Park, Orland Square Mall,/retail/orlandsquaremall/,"Orland Park, Orland Square Mall"
United States,Illinois,Schaumburg, Woodfield,/retail/woodfield/,"Schaumburg, Woodfield"
United States,Illinois,Skokie, Old Orchard,/retail/oldorchard/,"Skokie, Old Orchard"
United States,Indiana,Indianapolis, The Fashion Mall at Keystone,/retail/thefashionmallatkeystone/,"Indianapolis, The Fashion Mall at Keystone"
United States,Indiana,Mishawaka, University Park Mall,/retail/universityparkmall/,"Mishawaka, University Park Mall"
United States,Iowa,West Des Moines, Jordan Creek,/retail/jordancreek/,"West Des Moines, Jordan Creek"
United States,Kansas,Leawood, Leawood,/retail/leawood/,"Leawood, Leawood"
United States,Kentucky,Lexington, Fayette Mall,/retail/fayettemall/,"Lexington, Fayette Mall"
United States,Kentucky,Louisville, Oxmoor,/retail/oxmoor/,"Louisville, Oxmoor"
United States,Louisiana,Baton Rouge, Mall of Louisiana,/retail/malloflouisiana/,"Baton Rouge, Mall of Louisiana"
United States,Louisiana,Metairie, Lakeside Shopping Center,/retail/lakesideshoppingcenter/,"Metairie, Lakeside Shopping Center"
United States,Maine,South Portland, Maine Mall,/retail/mainemall/,"South Portland, Maine Mall"
United States,Maryland,Annapolis, Annapolis,/retail/annapolis/,"Annapolis, Annapolis"
United States,Maryland,Bethesda, Bethesda Row,/retail/bethesdarow/,"Bethesda, Bethesda Row"
United States,Maryland,Bethesda, Montgomery Mall,/retail/montgomerymall/,"Bethesda, Montgomery Mall"
United States,Maryland,Columbia, Columbia,/retail/columbia/,"Columbia, Columbia"
United States,Maryland,Towson, Towson Town Center,/retail/towsontowncenter/,"Towson, Towson Town Center"
United States,Massachusetts,Boston, Boylston Street,/retail/boylstonstreet/,"Boston, Boylston Street"
United States,Massachusetts,Braintree, South Shore,/retail/southshore/,"Braintree, South Shore"
United States,Massachusetts,Burlington, Burlington,/retail/burlington/,"Burlington, Burlington"
United States,Massachusetts,Cambridge, CambridgeSide,/retail/cambridgeside/,"Cambridge, CambridgeSide"
United States,Massachusetts,Chestnut Hill, Chestnut Hill,/retail/chestnuthill/,"Chestnut Hill, Chestnut Hill"
United States,Massachusetts,Dedham, Legacy Place,/retail/legacyplace/,"Dedham, Legacy Place"
United States,Massachusetts,Hingham, Derby Street,/retail/derbystreet/,"Hingham, Derby Street"
United States,Massachusetts,Holyoke, Holyoke,/retail/holyoke/,"Holyoke, Holyoke"
United States,Massachusetts,Lynnfield, MarketStreet,/retail/marketstreet/,"Lynnfield, MarketStreet"
United States,Massachusetts,Marlborough, Solomon Pond Mall,/retail/solomonpondmall/,"Marlborough, Solomon Pond Mall"
United States,Massachusetts,Natick, Natick Collection,/retail/natickcollection/,"Natick, Natick Collection"
United States,Michigan,Ann Arbor, Briarwood,/retail/briarwood/,"Ann Arbor, Briarwood"
United States,Michigan,Clinton Township, Partridge Creek,/retail/partridgecreek/,"Clinton Township, Partridge Creek"
United States,Michigan,Grand Rapids, Woodland,/retail/woodland/,"Grand Rapids, Woodland"
United States,Michigan,Lansing, Eastwood Towne Center,/retail/eastwoodtownecenter/,"Lansing, Eastwood Towne Center"
United States,Michigan,Novi, Twelve Oaks,/retail/twelveoaks/,"Novi, Twelve Oaks"
United States,Michigan,Troy, Somerset,/retail/somerset/,"Troy, Somerset"
United States,Minnesota,Bloomington, Mall of America,/retail/mallofamerica/,"Bloomington, Mall of America"
United States,Minnesota,Edina, Southdale,/retail/southdale/,"Edina, Southdale"
United States,Minnesota,Minneapolis, Uptown,/retail/uptown/,"Minneapolis, Uptown"
United States,Minnesota,Minnetonka, Ridgedale,/retail/ridgedale/,"Minnetonka, Ridgedale"
United States,Minnesota,Roseville, Rosedale Center,/retail/rosedalecenter/,"Roseville, Rosedale Center"
United States,Mississippi,Ridgeland, Renaissance at Colony Park,/retail/renaissanceatcolonypark/,"Ridgeland, Renaissance at Colony Park"
United States,Missouri,Kansas City, Country Club Plaza,/retail/countryclubplaza/,"Kansas City, Country Club Plaza"
United States,Missouri,St. Louis, Saint Louis Galleria,/retail/saintlouisgalleria/,"St. Louis, Saint Louis Galleria"
United States,Missouri,St. Louis, West County,/retail/westcounty/,"St. Louis, West County"
United States,Nebraska,Omaha, Village Pointe,/retail/villagepointe/,"Omaha, Village Pointe"
United States,Nevada,Las Vegas, Fashion Show,/retail/fashionshow/,"Las Vegas, Fashion Show"
United States,Nevada,Las Vegas, Summerlin,/retail/summerlin/,"Las Vegas, Summerlin"
United States,Nevada,Las Vegas, The Forum Shops,/retail/theforumshops/,"Las Vegas, The Forum Shops"
United States,Nevada,Las Vegas, Town Square,/retail/townsquare/,"Las Vegas, Town Square"
United States,Nevada,Reno, Summit Sierra,/retail/summitsierra/,"Reno, Summit Sierra"
United States,New Hampshire,Manchester, The Mall of New Hampshire,/retail/themallofnewhampshire/,"Manchester, The Mall of New Hampshire"
United States,New Hampshire,Nashua, Pheasant Lane,/retail/pheasantlane/,"Nashua, Pheasant Lane"
United States,New Hampshire,Salem, Rockingham Park,/retail/rockinghampark/,"Salem, Rockingham Park"
United States,New Jersey,Atlantic City, The Pier,/retail/thepier/,"Atlantic City, The Pier"
United States,New Jersey,Bridgewater, Bridgewater,/retail/bridgewater/,"Bridgewater, Bridgewater"
United States,New Jersey,Cherry Hill, Cherry Hill,/retail/cherryhill/,"Cherry Hill, Cherry Hill"
United States,New Jersey,Edison, Menlo Park,/retail/menlopark/,"Edison, Menlo Park"
United States,New Jersey,Freehold, Freehold Raceway Mall,/retail/freeholdracewaymall/,"Freehold, Freehold Raceway Mall"
United States,New Jersey,Lawrence Township, Quaker Bridge,/retail/quakerbridge/,"Lawrence Township, Quaker Bridge"
United States,New Jersey,Marlton, Sagemore,/retail/sagemore/,"Marlton, Sagemore"
United States,New Jersey,Paramus, Garden State Plaza,/retail/gardenstateplaza/,"Paramus, Garden State Plaza"
United States,New Jersey,Rockaway, Rockaway,/retail/rockaway/,"Rockaway, Rockaway"
United States,New Jersey,Short Hills, Short Hills,/retail/shorthills/,"Short Hills, Short Hills"
United States,New Jersey,Wayne, Willowbrook,/retail/willowbrook/,"Wayne, Willowbrook"
United States,New Jersey,Woodcliff Lake, Tice's Corner,/retail/ticescorner/,"Woodcliff Lake, Tice's Corner"
United States,New Mexico,Albuquerque, ABQ Uptown,/retail/abquptown/,"Albuquerque, ABQ Uptown"
United States,New York,Albany, Crossgates,/retail/crossgates/,"Albany, Crossgates"
United States,New York,Brooklyn, Downtown Brooklyn,/retail/downtownbrooklyn/,"Brooklyn, Downtown Brooklyn"
United States,New York,Brooklyn, Williamsburg,/retail/williamsburg/,"Brooklyn, Williamsburg"
United States,New York,Buffalo, Walden Galleria,/retail/waldengalleria/,"Buffalo, Walden Galleria"
United States,New York,Elmhurst, Queens Center,/retail/queenscenter/,"Elmhurst, Queens Center"
United States,New York,Garden City, Roosevelt Field,/retail/rooseveltfield/,"Garden City, Roosevelt Field"
United States,New York,Huntington Station, Walt Whitman,/retail/waltwhitman/,"Huntington Station, Walt Whitman"
United States,New York,Lake Grove, Smith Haven,/retail/smithhaven/,"Lake Grove, Smith Haven"
United States,New York,Manhasset, Manhasset,/retail/manhasset/,"Manhasset, Manhasset"
United States,New York,Nanuet, Nanuet,/retail/nanuet/,"Nanuet, Nanuet"
United States,New York,New York, Fifth Avenue,/retail/fifthavenue/,"New York, Fifth Avenue"
United States,New York,New York, Grand Central,/retail/grandcentral/,"New York, Grand Central"
United States,New York,New York, SoHo,/retail/soho/,"New York, SoHo"
United States,New York,New York, Upper East Side,/retail/uppereastside/,"New York, Upper East Side"
United States,New York,New York, Upper West Side,/retail/upperwestside/,"New York, Upper West Side"
United States,New York,New York, West 14th Street,/retail/west14thstreet/,"New York, West 14th Street"
United States,New York,New York, World Trade Center,/retail/worldtradecenter/,"New York, World Trade Center"
United States,New York,Staten Island, Staten Island,/retail/statenisland/,"Staten Island, Staten Island"
United States,New York,Syracuse, Syracuse,/retail/syracuse/,"Syracuse, Syracuse"
United States,New York,Victor, Eastview,/retail/eastview/,"Victor, Eastview"
United States,New York,White Plains, The Westchester,/retail/thewestchester/,"White Plains, The Westchester"
United States,New York,Yonkers, Ridge Hill,/retail/ridgehill/,"Yonkers, Ridge Hill"
United States,North Carolina,Charlotte, Northlake Mall,/retail/northlakemall/,"Charlotte, Northlake Mall"
United States,North Carolina,Charlotte, SouthPark,/retail/southpark/,"Charlotte, SouthPark"
United States,North Carolina,Durham, Southpoint,/retail/southpoint/,"Durham, Southpoint"
United States,North Carolina,Greensboro, Friendly Center,/retail/friendlycenter/,"Greensboro, Friendly Center"
United States,North Carolina,Raleigh, Crabtree Valley Mall,/retail/crabtreevalleymall/,"Raleigh, Crabtree Valley Mall"
United States,Ohio,Akron, Summit Mall,/retail/summitmall/,"Akron, Summit Mall"
United States,Ohio,Beavercreek, The Greene,/retail/thegreene/,"Beavercreek, The Greene"
United States,Ohio,Cincinnati, Kenwood Towne Centre,/retail/kenwoodtownecentre/,"Cincinnati, Kenwood Towne Centre"
United States,Ohio,Columbus, Easton Town Center,/retail/eastontowncenter/,"Columbus, Easton Town Center"
United States,Ohio,Columbus, Polaris Fashion Place,/retail/polarisfashionplace/,"Columbus, Polaris Fashion Place"
United States,Ohio,Toledo, Franklin Park Mall,/retail/franklinparkmall/,"Toledo, Franklin Park Mall"
United States,Ohio,Westlake, Crocker Park,/retail/crockerpark/,"Westlake, Crocker Park"
United States,Ohio,Woodmere, Eton,/retail/eton/,"Woodmere, Eton"
United States,Oklahoma,Oklahoma City, Penn Square,/retail/pennsquare/,"Oklahoma City, Penn Square"
United States,Oklahoma,Tulsa, Woodland Hills,/retail/woodlandhills/,"Tulsa, Woodland Hills"
United States,Oregon,Portland, Pioneer Place,/retail/pioneerplace/,"Portland, Pioneer Place"
United States,Oregon,Tigard, Bridgeport Village,/retail/bridgeportvillage/,"Tigard, Bridgeport Village"
United States,Oregon,Tigard, Washington Square,/retail/washingtonsquare/,"Tigard, Washington Square"
United States,Pennsylvania,Ardmore, Suburban Square,/retail/suburbansquare/,"Ardmore, Suburban Square"
United States,Pennsylvania,King of Prussia, King of Prussia,/retail/kingofprussia/,"King of Prussia, King of Prussia"
United States,Pennsylvania,Lancaster, Park City,/retail/parkcity/,"Lancaster, Park City"
United States,Pennsylvania,Philadelphia, Walnut Street,/retail/walnutstreet/,"Philadelphia, Walnut Street"
United States,Pennsylvania,Pittsburgh, Ross Park,/retail/rosspark/,"Pittsburgh, Ross Park"
United States,Pennsylvania,Pittsburgh, Shadyside,/retail/shadyside/,"Pittsburgh, Shadyside"
United States,Pennsylvania,Pittsburgh, South Hills Village,/retail/southhillsvillage/,"Pittsburgh, South Hills Village"
United States,Pennsylvania,Whitehall, Lehigh Valley,/retail/lehighvalley/,"Whitehall, Lehigh Valley"
United States,Pennsylvania,Willow Grove, Willow Grove Park,/retail/willowgrovepark/,"Willow Grove, Willow Grove Park"
United States,Rhode Island,Providence, Providence Place,/retail/providenceplace/,"Providence, Providence Place"
United States,South Carolina,Charleston, King Street,/retail/kingstreet/,"Charleston, King Street"
United States,South Carolina,Greenville, Haywood Mall,/retail/haywoodmall/,"Greenville, Haywood Mall"
United States,Tennessee,Franklin, CoolSprings Galleria,/retail/coolspringsgalleria/,"Franklin, CoolSprings Galleria"
United States,Tennessee,Germantown, Saddle Creek,/retail/saddlecreek/,"Germantown, Saddle Creek"
United States,Tennessee,Knoxville, West Town Mall,/retail/westtownmall/,"Knoxville, West Town Mall"
United States,Tennessee,Nashville, Green Hills,/retail/greenhills/,"Nashville, Green Hills"
United States,Texas,Austin, Barton Creek,/retail/bartoncreek/,"Austin, Barton Creek"
United States,Texas,Austin, Domain NORTHSIDE,/retail/domainnorthside/,"Austin, Domain NORTHSIDE"
United States,Texas,Dallas, Knox Street,/retail/knoxstreet/,"Dallas, Knox Street"
United States,Texas,Dallas, NorthPark Center,/retail/northparkcenter/,"Dallas, NorthPark Center"
United States,Texas,El Paso, Cielo Vista Mall,/retail/cielovistamall/,"El Paso, Cielo Vista Mall"
United States,Texas,Fort Worth, University Park Village,/retail/universityparkvillage/,"Fort Worth, University Park Village"
United States,Texas,Friendswood, Baybrook,/retail/baybrook/,"Friendswood, Baybrook"
United States,Texas,Frisco, Stonebriar,/retail/stonebriar/,"Frisco, Stonebriar"
United States,Texas,Houston, Highland Village,/retail/highlandvillage/,"Houston, Highland Village"
United States,Texas,Houston, Houston Galleria,/retail/houstongalleria/,"Houston, Houston Galleria"
United States,Texas,Houston, Memorial City,/retail/memorialcity/,"Houston, Memorial City"
United States,Texas,Houston, Willowbrook Mall,/retail/willowbrookmall/,"Houston, Willowbrook Mall"
United States,Texas,Plano, Willow Bend,/retail/willowbend/,"Plano, Willow Bend"
United States,Texas,San Antonio, La Cantera,/retail/lacantera/,"San Antonio, La Cantera"
United States,Texas,San Antonio, North Star,/retail/northstar/,"San Antonio, North Star"
United States,Texas,Southlake, Southlake Town Square,/retail/southlaketownsquare/,"Southlake, Southlake Town Square"
United States,Texas,Sugar Land, First Colony Mall,/retail/firstcolonymall/,"Sugar Land, First Colony Mall"
United States,Texas,The Woodlands, The Woodlands,/retail/thewoodlands/,"The Woodlands, The Woodlands"
United States,Utah,Farmington, Station Park,/retail/stationpark/,"Farmington, Station Park"
United States,Utah,Murray, Fashion Place,/retail/fashionplace/,"Murray, Fashion Place"
United States,Utah,Salt Lake City, City Creek Center,/retail/citycreekcenter/,"Salt Lake City, City Creek Center"
United States,Virginia,Arlington, Clarendon,/retail/clarendon/,"Arlington, Clarendon"
United States,Virginia,Arlington, Pentagon City,/retail/pentagoncity/,"Arlington, Pentagon City"
United States,Virginia,Fairfax, Fair Oaks,/retail/fairoaks/,"Fairfax, Fair Oaks"
United States,Virginia,McLean, Tysons Corner,/retail/tysonscorner/,"McLean, Tysons Corner"
United States,Virginia,Norfolk, MacArthur Center,/retail/macarthurcenter/,"Norfolk, MacArthur Center"
United States,Virginia,Reston, Reston,/retail/reston/,"Reston, Reston"
United States,Virginia,Richmond, Short Pump Town Center,/retail/shortpumptowncenter/,"Richmond, Short Pump Town Center"
United States,Virginia,Virginia Beach, Lynnhaven Mall,/retail/lynnhavenmall/,"Virginia Beach, Lynnhaven Mall"
United States,Virginia,Woodbridge, Potomac Town Center,/retail/potomactowncenter/,"Woodbridge, Potomac Town Center"
United States,Washington,Bellevue, Bellevue Square,/retail/bellevuesquare/,"Bellevue, Bellevue Square"
United States,Washington,Lynnwood, Alderwood Mall,/retail/alderwoodmall/,"Lynnwood, Alderwood Mall"
United States,Washington,Seattle, University Village,/retail/universityvillage/,"Seattle, University Village"
United States,Washington,Spokane, River Park Square,/retail/riverparksquare/,"Spokane, River Park Square"
United States,Washington,Tacoma, Tacoma Mall,/retail/tacomamall/,"Tacoma, Tacoma Mall"
United States,Washington,Tukwila, Southcenter,/retail/southcenter/,"Tukwila, Southcenter"
United States,Wisconsin,Glendale, Bayshore,/retail/bayshore/,"Glendale, Bayshore"
United States,Wisconsin,Madison, Hilldale,/retail/hilldale/,"Madison, Hilldale"
United States,Wisconsin,Wauwatosa, Mayfair,/retail/mayfair/,"Wauwatosa, Mayfair"
